YEAR,MONTH,DISTRICT,PRECTOT
2015,11,Rupandehi,0.41
2015,12,Rupandehi,0.09
2016,1,Rupandehi,4.3
2016,2,Rupandehi,4.24
2016,3,Rupandehi,32.15
2016,4,Rupandehi,3.94
2016,5,Rupandehi,147.98
2016,6,Rupandehi,278.4
2016,7,Rupandehi,631.41
2016,8,Rupandehi,171.25
2016,9,Rupandehi,297.21
2016,10,Rupandehi,138.93
2016,11,Rupandehi,0.0
2016,12,Rupandehi,0.0
2017,1,Rupandehi,15.5
2017,2,Rupandehi,0.38
2017,3,Rupandehi,46.79
2017,4,Rupandehi,64.12
2017,5,Rupandehi,122.99
2017,6,Rupandehi,200.56
2017,7,Rupandehi,445.04
2017,8,Rupandehi,502.33
2017,9,Rupandehi,274.22
2017,10,Rupandehi,33.94
2017,11,Rupandehi,0.17
2017,12,Rupandehi,0.17
2018,1,Rupandehi,0.11
2018,2,Rupandehi,0.21
2018,3,Rupandehi,0.54
2018,4,Rupandehi,2.68
2018,5,Rupandehi,5.76
2018,6,Rupandehi,7.48
2018,7,Rupandehi,17.94
2018,8,Rupandehi,12.23
2018,9,Rupandehi,3.76
2018,10,Rupandehi,0.03
2018,11,Rupandehi,0.02
2018,12,Rupandehi,0.0
2019,1,Rupandehi,0.96
2019,2,Rupandehi,3.25
2019,3,Rupandehi,0.78
2019,4,Rupandehi,1.76
2019,5,Rupandehi,3.17
2019,6,Rupandehi,6.57
2019,7,Rupandehi,17.08
2019,8,Rupandehi,7.35
2019,9,Rupandehi,12.67
2019,10,Rupandehi,1.41
2019,11,Rupandehi,0.15
2019,12,Rupandehi,1.08
1981,1,Salyan,73.61
1981,2,Salyan,7.84
1981,3,Salyan,32.06
1981,4,Salyan,29.88
1981,5,Salyan,102.17
1981,6,Salyan,153.58
1981,7,Salyan,490.54
1981,8,Salyan,283.53
1981,9,Salyan,182.8
1981,10,Salyan,8.12
1981,11,Salyan,44.89
1981,12,Salyan,2.95
1982,1,Salyan,66.45
1982,2,Salyan,48.11
1982,3,Salyan,52.02
1982,4,Salyan,21.55
1982,5,Salyan,34.28
1982,6,Salyan,179.14
1982,7,Salyan,279.44
1982,8,Salyan,254.33
1982,9,Salyan,153.76
1982,10,Salyan,4.12
1982,11,Salyan,10.47
1982,12,Salyan,18.23
1983,1,Salyan,10.37
1983,2,Salyan,5.85
1983,3,Salyan,4.47
1983,4,Salyan,20.61
1983,5,Salyan,34.19
1983,6,Salyan,85.41
1983,7,Salyan,163.27
1983,8,Salyan,217.73
1983,9,Salyan,376.2
1983,10,Salyan,100.68
1983,11,Salyan,0.0
1983,12,Salyan,25.84
1984,1,Salyan,8.65
1984,2,Salyan,46.45
1984,3,Salyan,3.36
1984,4,Salyan,9.7
1984,5,Salyan,21.77
1984,6,Salyan,223.52
1984,7,Salyan,210.08
1984,8,Salyan,237.74
1984,9,Salyan,126.11
1984,10,Salyan,20.57
1984,11,Salyan,3.5
1984,12,Salyan,5.25
1985,1,Salyan,27.74
1985,2,Salyan,0.63
1985,3,Salyan,0.18
1985,4,Salyan,18.89
1985,5,Salyan,45.95
1985,6,Salyan,158.95
1985,7,Salyan,228.27
1985,8,Salyan,156.8
1985,9,Salyan,263.83
1985,10,Salyan,136.33
1985,11,Salyan,0.0
1985,12,Salyan,22.12
1986,1,Salyan,3.6
1986,2,Salyan,22.28
1986,3,Salyan,8.8
1986,4,Salyan,14.7
1986,5,Salyan,22.54
1986,6,Salyan,148.12
1986,7,Salyan,300.54
1986,8,Salyan,227.42
1986,9,Salyan,118.65
1986,10,Salyan,22.09
1986,11,Salyan,0.74
1986,12,Salyan,32.29
1987,1,Salyan,18.47
1987,2,Salyan,7.66
1987,3,Salyan,2.13
1987,4,Salyan,2.96
1987,5,Salyan,61.76
1987,6,Salyan,24.13
1987,7,Salyan,184.23
1987,8,Salyan,180.65
1987,9,Salyan,100.0
1987,10,Salyan,68.03
1987,11,Salyan,0.0
1987,12,Salyan,12.77
1988,1,Salyan,80.05
1988,2,Salyan,10.47
1988,3,Salyan,30.01
1988,4,Salyan,24.37
1988,5,Salyan,33.66
1988,6,Salyan,111.08
1988,7,Salyan,569.55
1988,8,Salyan,422.35
1988,9,Salyan,50.55
1988,10,Salyan,5.92
1988,11,Salyan,0.0
1988,12,Salyan,11.41
1989,1,Salyan,33.85
1989,2,Salyan,11.94
1989,3,Salyan,11.58
1989,4,Salyan,0.75
1989,5,Salyan,16.41
1989,6,Salyan,162.56
1989,7,Salyan,246.56
1989,8,Salyan,191.66
1989,9,Salyan,92.92
1989,10,Salyan,3.55
1989,11,Salyan,3.06
1989,12,Salyan,11.87
1990,1,Salyan,0.37
1990,2,Salyan,65.34
1990,3,Salyan,6.82
1990,4,Salyan,8.62
1990,5,Salyan,46.94
1990,6,Salyan,119.15
1990,7,Salyan,460.77
1990,8,Salyan,184.18
1990,9,Salyan,155.89
1990,10,Salyan,8.14
1990,11,Salyan,0.04
1990,12,Salyan,10.84
1991,1,Salyan,2.78
1991,2,Salyan,2.67
1991,3,Salyan,17.88
1991,4,Salyan,0.9
1991,5,Salyan,17.42
1991,6,Salyan,63.29
1991,7,Salyan,113.77
1991,8,Salyan,265.26
1991,9,Salyan,138.61
1991,10,Salyan,0.31
1991,11,Salyan,5.29
1991,12,Salyan,44.93
1992,1,Salyan,3.28
1992,2,Salyan,3.12
1992,3,Salyan,1.38
1992,4,Salyan,0.34
1992,5,Salyan,23.01
1992,6,Salyan,177.23
1992,7,Salyan,181.65
1992,8,Salyan,222.63
1992,9,Salyan,152.39
1992,10,Salyan,56.26
1992,11,Salyan,0.95
1992,12,Salyan,0.01
1993,1,Salyan,9.59
1993,2,Salyan,8.2
1993,3,Salyan,39.86
1993,4,Salyan,4.91
1993,5,Salyan,38.96
1993,6,Salyan,181.72
1993,7,Salyan,130.95
1993,8,Salyan,80.23
1993,9,Salyan,99.61
1993,10,Salyan,0.24
1993,11,Salyan,0.04
1993,12,Salyan,0.01
1994,1,Salyan,24.19
1994,2,Salyan,19.87
1994,3,Salyan,0.53
1994,4,Salyan,4.72
1994,5,Salyan,14.19
1994,6,Salyan,88.77
1994,7,Salyan,192.93
1994,8,Salyan,176.59
1994,9,Salyan,103.67
1994,10,Salyan,2.22
1994,11,Salyan,0.0
1994,12,Salyan,0.0
1995,1,Salyan,16.99
1995,2,Salyan,15.17
1995,3,Salyan,3.66
1995,4,Salyan,2.41
1995,5,Salyan,2.13
1995,6,Salyan,136.48
1995,7,Salyan,139.66
1995,8,Salyan,207.81
1995,9,Salyan,54.13
1995,10,Salyan,3.26
1995,11,Salyan,18.78
1995,12,Salyan,3.21
1996,1,Salyan,39.99
1996,2,Salyan,43.29
1996,3,Salyan,4.35
1996,4,Salyan,19.58
1996,5,Salyan,7.91
1996,6,Salyan,89.81
1996,7,Salyan,147.15
1996,8,Salyan,178.0
1996,9,Salyan,74.54
1996,10,Salyan,44.78
1996,11,Salyan,0.0
1996,12,Salyan,0.0
1997,1,Salyan,7.74
1997,2,Salyan,0.11
1997,3,Salyan,1.49
1997,4,Salyan,17.82
1997,5,Salyan,9.03
1997,6,Salyan,66.38
1997,7,Salyan,121.67
1997,8,Salyan,70.87
1997,9,Salyan,57.11
1997,10,Salyan,14.62
1997,11,Salyan,5.98
1997,12,Salyan,54.96
1998,1,Salyan,6.83
1998,2,Salyan,6.13
1998,3,Salyan,54.32
1998,4,Salyan,5.11
1998,5,Salyan,12.37
1998,6,Salyan,41.41
1998,7,Salyan,212.94
1998,8,Salyan,206.31
1998,9,Salyan,62.82
1998,10,Salyan,49.41
1998,11,Salyan,2.97
1998,12,Salyan,0.0
1999,1,Salyan,16.56
1999,2,Salyan,1.62
1999,3,Salyan,0.55
1999,4,Salyan,1.19
1999,5,Salyan,39.19
1999,6,Salyan,65.84
1999,7,Salyan,124.0
1999,8,Salyan,99.4
1999,9,Salyan,62.62
1999,10,Salyan,43.24
1999,11,Salyan,0.0
1999,12,Salyan,3.35
2000,1,Salyan,9.98
2000,2,Salyan,11.13
2000,3,Salyan,1.82
2000,4,Salyan,1.53
2000,5,Salyan,80.35
2000,6,Salyan,205.36
2000,7,Salyan,166.17
2000,8,Salyan,387.42
2000,9,Salyan,95.37
2000,10,Salyan,0.15
2000,11,Salyan,1.03
2000,12,Salyan,0.31
2001,1,Salyan,0.18
2001,2,Salyan,1.66
2001,3,Salyan,4.3
2001,4,Salyan,4.32
2001,5,Salyan,42.41
2001,6,Salyan,173.45
2001,7,Salyan,203.25
2001,8,Salyan,177.51
2001,9,Salyan,96.82
2001,10,Salyan,39.2
2001,11,Salyan,3.53
2001,12,Salyan,0.01
2002,1,Salyan,17.52
2002,2,Salyan,32.9
2002,3,Salyan,0.78
2002,4,Salyan,0.54
2002,5,Salyan,24.42
2002,6,Salyan,80.2
2002,7,Salyan,92.62
2002,8,Salyan,105.04
2002,9,Salyan,108.53
2002,10,Salyan,7.07
2002,11,Salyan,3.25
2002,12,Salyan,33.54
2003,1,Salyan,20.86
2003,2,Salyan,25.4
2003,3,Salyan,0.78
2003,4,Salyan,5.65
2003,5,Salyan,6.34
2003,6,Salyan,58.23
2003,7,Salyan,230.17
2003,8,Salyan,158.24
2003,9,Salyan,129.91
2003,10,Salyan,26.91
2003,11,Salyan,0.03
2003,12,Salyan,6.49
2004,1,Salyan,36.14
2004,2,Salyan,0.0
2004,3,Salyan,0.39
2004,4,Salyan,28.26
2004,5,Salyan,105.07
2004,6,Salyan,214.13
2004,7,Salyan,375.09
2004,8,Salyan,156.63
2004,9,Salyan,129.15
2004,10,Salyan,39.06
2004,11,Salyan,1.34
2004,12,Salyan,0.61
2005,1,Salyan,52.75
2005,2,Salyan,12.05
2005,3,Salyan,25.07
2005,4,Salyan,12.38
2005,5,Salyan,57.78
2005,6,Salyan,121.65
2005,7,Salyan,445.07
2005,8,Salyan,346.7
2005,9,Salyan,146.25
2005,10,Salyan,82.82
2005,11,Salyan,0.0
2005,12,Salyan,5.55
2006,1,Salyan,0.01
2006,2,Salyan,0.0
2006,3,Salyan,59.3
2006,4,Salyan,21.43
2006,5,Salyan,102.29
2006,6,Salyan,288.05
2006,7,Salyan,383.87
2006,8,Salyan,218.1
2006,9,Salyan,95.74
2006,10,Salyan,29.81
2006,11,Salyan,1.79
2006,12,Salyan,18.77
2007,1,Salyan,0.01
2007,2,Salyan,130.0
2007,3,Salyan,80.41
2007,4,Salyan,12.4
2007,5,Salyan,105.95
2007,6,Salyan,172.62
2007,7,Salyan,494.75
2007,8,Salyan,345.78
2007,9,Salyan,203.57
2007,10,Salyan,14.4
2007,11,Salyan,0.04
2007,12,Salyan,0.79
2008,1,Salyan,0.81
2008,2,Salyan,9.51
2008,3,Salyan,0.18
2008,4,Salyan,35.48
2008,5,Salyan,79.54
2008,6,Salyan,470.39
2008,7,Salyan,531.74
2008,8,Salyan,358.93
2008,9,Salyan,204.81
2008,10,Salyan,13.6
2008,11,Salyan,2.75
2008,12,Salyan,1.72
2009,1,Salyan,0.01
2009,2,Salyan,13.13
2009,3,Salyan,5.54
2009,4,Salyan,0.59
2009,5,Salyan,75.65
2009,6,Salyan,60.56
2009,7,Salyan,274.86
2009,8,Salyan,373.81
2009,9,Salyan,186.3
2009,10,Salyan,135.98
2009,11,Salyan,11.15
2009,12,Salyan,6.24
2010,1,Salyan,5.37
2010,2,Salyan,23.01
2010,3,Salyan,1.02
2010,4,Salyan,1.76
2010,5,Salyan,45.15
2010,6,Salyan,74.79
2010,7,Salyan,411.85
2010,8,Salyan,304.37
2010,9,Salyan,345.86
2010,10,Salyan,17.97
2010,11,Salyan,35.66
2010,12,Salyan,11.89
2011,1,Salyan,23.94
2011,2,Salyan,25.22
2011,3,Salyan,7.42
2011,4,Salyan,13.51
2011,5,Salyan,79.98
2011,6,Salyan,373.1
2011,7,Salyan,427.68
2011,8,Salyan,452.59
2011,9,Salyan,185.78
2011,10,Salyan,1.54
2011,11,Salyan,0.0
2011,12,Salyan,6.17
2012,1,Salyan,62.95
2012,2,Salyan,13.3
2012,3,Salyan,10.56
2012,4,Salyan,23.98
2012,5,Salyan,6.65
2012,6,Salyan,41.49
2012,7,Salyan,380.52
2012,8,Salyan,379.43
2012,9,Salyan,340.16
2012,10,Salyan,10.12
2012,11,Salyan,1.08
2012,12,Salyan,1.24
2013,1,Salyan,57.66
2013,2,Salyan,88.15
2013,3,Salyan,3.6
2013,4,Salyan,8.89
2013,5,Salyan,36.27
2013,6,Salyan,507.82
2013,7,Salyan,489.08
2013,8,Salyan,331.1
2013,9,Salyan,171.36
2013,10,Salyan,102.81
2013,11,Salyan,4.28
2013,12,Salyan,5.6
2014,1,Salyan,23.9
2014,2,Salyan,42.06
2014,3,Salyan,7.57
2014,4,Salyan,10.21
2014,5,Salyan,50.43
2014,6,Salyan,122.29
2014,7,Salyan,434.93
2014,8,Salyan,345.24
2014,9,Salyan,179.01
2014,10,Salyan,60.83
2014,11,Salyan,0.0
2014,12,Salyan,29.14
2015,1,Salyan,45.4
2015,2,Salyan,19.41
2015,3,Salyan,128.34
2015,4,Salyan,60.25
2015,5,Salyan,34.1
2015,6,Salyan,264.95
2015,7,Salyan,288.04
2015,8,Salyan,321.38
2015,9,Salyan,36.0
2015,10,Salyan,19.46
2015,11,Salyan,0.86
2015,12,Salyan,0.54
2016,1,Salyan,7.9
2016,2,Salyan,13.95
2016,3,Salyan,22.03
2016,4,Salyan,2.59
2016,5,Salyan,125.71
2016,6,Salyan,164.26
2016,7,Salyan,637.58
2016,8,Salyan,178.31
2016,9,Salyan,141.43
2016,10,Salyan,56.65
2016,11,Salyan,0.0
2016,12,Salyan,0.0
2017,1,Salyan,30.73
2017,2,Salyan,0.42
2017,3,Salyan,35.11
2017,4,Salyan,26.18
2017,5,Salyan,90.11
2017,6,Salyan,112.45
2017,7,Salyan,461.86
2017,8,Salyan,388.18
2017,9,Salyan,153.42
2017,10,Salyan,6.47
2017,11,Salyan,0.39
2017,12,Salyan,1.09
2018,1,Salyan,0.15
2018,2,Salyan,0.32
2018,3,Salyan,0.36
2018,4,Salyan,2.69
2018,5,Salyan,3.91
2018,6,Salyan,4.3
2018,7,Salyan,20.82
2018,8,Salyan,16.63
2018,9,Salyan,2.59
2018,10,Salyan,0.0
2018,11,Salyan,0.03
2018,12,Salyan,0.01
2019,1,Salyan,1.17
2019,2,Salyan,4.1
2019,3,Salyan,0.51
2019,4,Salyan,1.03
2019,5,Salyan,0.87
2019,6,Salyan,5.9
2019,7,Salyan,17.12
2019,8,Salyan,6.49
2019,9,Salyan,9.75
2019,10,Salyan,0.31
2019,11,Salyan,0.15
2019,12,Salyan,1.63
1981,1,Sankhuwasabha,11.87
1981,2,Sankhuwasabha,6.41
1981,3,Sankhuwasabha,25.31
1981,4,Sankhuwasabha,59.64
1981,5,Sankhuwasabha,167.53
1981,6,Sankhuwasabha,206.3
1981,7,Sankhuwasabha,313.49
1981,8,Sankhuwasabha,259.63
1981,9,Sankhuwasabha,95.93
1981,10,Sankhuwasabha,4.09
1981,11,Sankhuwasabha,5.67
1981,12,Sankhuwasabha,9.44
1982,1,Sankhuwasabha,21.24
1982,2,Sankhuwasabha,36.22
1982,3,Sankhuwasabha,43.59
1982,4,Sankhuwasabha,78.38
1982,5,Sankhuwasabha,26.2
1982,6,Sankhuwasabha,129.25
1982,7,Sankhuwasabha,252.43
1982,8,Sankhuwasabha,104.78
1982,9,Sankhuwasabha,116.76
1982,10,Sankhuwasabha,27.05
1982,11,Sankhuwasabha,5.13
1982,12,Sankhuwasabha,0.57
1983,1,Sankhuwasabha,0.38
1983,2,Sankhuwasabha,0.81
1983,3,Sankhuwasabha,3.97
1983,4,Sankhuwasabha,43.19
1983,5,Sankhuwasabha,68.39
1983,6,Sankhuwasabha,83.14
1983,7,Sankhuwasabha,334.31
1983,8,Sankhuwasabha,107.1
1983,9,Sankhuwasabha,82.85
1983,10,Sankhuwasabha,29.9
1983,11,Sankhuwasabha,0.02
1983,12,Sankhuwasabha,8.59
1984,1,Sankhuwasabha,14.26
1984,2,Sankhuwasabha,14.66
1984,3,Sankhuwasabha,8.13
1984,4,Sankhuwasabha,24.39
1984,5,Sankhuwasabha,84.91
1984,6,Sankhuwasabha,215.08
1984,7,Sankhuwasabha,195.06
1984,8,Sankhuwasabha,154.54
1984,9,Sankhuwasabha,164.2
1984,10,Sankhuwasabha,19.01
1984,11,Sankhuwasabha,0.02
1984,12,Sankhuwasabha,0.45
1985,1,Sankhuwasabha,4.14
1985,2,Sankhuwasabha,4.72
1985,3,Sankhuwasabha,7.46
1985,4,Sankhuwasabha,11.06
1985,5,Sankhuwasabha,59.35
1985,6,Sankhuwasabha,109.2
1985,7,Sankhuwasabha,314.9
1985,8,Sankhuwasabha,96.88
1985,9,Sankhuwasabha,153.09
1985,10,Sankhuwasabha,79.63
1985,11,Sankhuwasabha,0.03
1985,12,Sankhuwasabha,19.1
1986,1,Sankhuwasabha,0.14
1986,2,Sankhuwasabha,2.8
1986,3,Sankhuwasabha,1.24
1986,4,Sankhuwasabha,23.91
1986,5,Sankhuwasabha,57.6
1986,6,Sankhuwasabha,148.42
1986,7,Sankhuwasabha,223.78
1986,8,Sankhuwasabha,124.61
1986,9,Sankhuwasabha,126.16
1986,10,Sankhuwasabha,52.13
1986,11,Sankhuwasabha,4.78
1986,12,Sankhuwasabha,17.23
1987,1,Sankhuwasabha,2.18
1987,2,Sankhuwasabha,6.08
1987,3,Sankhuwasabha,24.47
1987,4,Sankhuwasabha,46.93
1987,5,Sankhuwasabha,24.35
1987,6,Sankhuwasabha,80.04
1987,7,Sankhuwasabha,192.26
1987,8,Sankhuwasabha,365.13
1987,9,Sankhuwasabha,177.22
1987,10,Sankhuwasabha,34.66
1987,11,Sankhuwasabha,0.75
1987,12,Sankhuwasabha,0.16
1988,1,Sankhuwasabha,1.32
1988,2,Sankhuwasabha,7.31
1988,3,Sankhuwasabha,18.74
1988,4,Sankhuwasabha,30.42
1988,5,Sankhuwasabha,58.81
1988,6,Sankhuwasabha,108.97
1988,7,Sankhuwasabha,367.54
1988,8,Sankhuwasabha,153.1
1988,9,Sankhuwasabha,64.06
1988,10,Sankhuwasabha,6.66
1988,11,Sankhuwasabha,0.36
1988,12,Sankhuwasabha,12.61
1989,1,Sankhuwasabha,6.69
1989,2,Sankhuwasabha,31.26
1989,3,Sankhuwasabha,9.7
1989,4,Sankhuwasabha,3.86
1989,5,Sankhuwasabha,99.59
1989,6,Sankhuwasabha,172.01
1989,7,Sankhuwasabha,268.18
1989,8,Sankhuwasabha,92.83
1989,9,Sankhuwasabha,127.1
1989,10,Sankhuwasabha,7.58
1989,11,Sankhuwasabha,1.87
1989,12,Sankhuwasabha,1.99
1990,1,Sankhuwasabha,0.0
1990,2,Sankhuwasabha,7.43
1990,3,Sankhuwasabha,12.28
1990,4,Sankhuwasabha,12.21
1990,5,Sankhuwasabha,41.18
1990,6,Sankhuwasabha,100.22
1990,7,Sankhuwasabha,200.45
1990,8,Sankhuwasabha,123.05
1990,9,Sankhuwasabha,111.11
1990,10,Sankhuwasabha,36.91
1990,11,Sankhuwasabha,0.01
1990,12,Sankhuwasabha,0.0
1991,1,Sankhuwasabha,4.6
1991,2,Sankhuwasabha,2.12
1991,3,Sankhuwasabha,13.94
1991,4,Sankhuwasabha,1.72
1991,5,Sankhuwasabha,13.45
1991,6,Sankhuwasabha,115.33
1991,7,Sankhuwasabha,118.17
1991,8,Sankhuwasabha,187.66
1991,9,Sankhuwasabha,213.15
1991,10,Sankhuwasabha,1.29
1991,11,Sankhuwasabha,0.61
1991,12,Sankhuwasabha,7.99
1992,1,Sankhuwasabha,2.2
1992,2,Sankhuwasabha,2.04
1992,3,Sankhuwasabha,1.86
1992,4,Sankhuwasabha,10.07
1992,5,Sankhuwasabha,52.49
1992,6,Sankhuwasabha,41.81
1992,7,Sankhuwasabha,266.75
1992,8,Sankhuwasabha,141.07
1992,9,Sankhuwasabha,65.75
1992,10,Sankhuwasabha,14.55
1992,11,Sankhuwasabha,1.96
1992,12,Sankhuwasabha,4.73
1993,1,Sankhuwasabha,7.49
1993,2,Sankhuwasabha,5.45
1993,3,Sankhuwasabha,18.04
1993,4,Sankhuwasabha,41.61
1993,5,Sankhuwasabha,38.06
1993,6,Sankhuwasabha,104.78
1993,7,Sankhuwasabha,89.14
1993,8,Sankhuwasabha,95.07
1993,9,Sankhuwasabha,75.68
1993,10,Sankhuwasabha,2.95
1993,11,Sankhuwasabha,3.05
1993,12,Sankhuwasabha,0.0
1994,1,Sankhuwasabha,14.71
1994,2,Sankhuwasabha,6.06
1994,3,Sankhuwasabha,4.62
1994,4,Sankhuwasabha,14.92
1994,5,Sankhuwasabha,25.65
1994,6,Sankhuwasabha,117.51
1994,7,Sankhuwasabha,86.88
1994,8,Sankhuwasabha,97.14
1994,9,Sankhuwasabha,38.32
1994,10,Sankhuwasabha,9.61
1994,11,Sankhuwasabha,2.77
1994,12,Sankhuwasabha,0.23
1995,1,Sankhuwasabha,2.5
1995,2,Sankhuwasabha,6.68
1995,3,Sankhuwasabha,13.48
1995,4,Sankhuwasabha,2.49
1995,5,Sankhuwasabha,34.96
1995,6,Sankhuwasabha,73.12
1995,7,Sankhuwasabha,169.81
1995,8,Sankhuwasabha,158.78
1995,9,Sankhuwasabha,43.3
1995,10,Sankhuwasabha,9.87
1995,11,Sankhuwasabha,69.98
1995,12,Sankhuwasabha,12.44
1996,1,Sankhuwasabha,11.63
1996,2,Sankhuwasabha,14.52
1996,3,Sankhuwasabha,2.47
1996,4,Sankhuwasabha,7.25
1996,5,Sankhuwasabha,32.38
1996,6,Sankhuwasabha,95.83
1996,7,Sankhuwasabha,174.17
1996,8,Sankhuwasabha,120.77
1996,9,Sankhuwasabha,52.36
1996,10,Sankhuwasabha,17.9
1996,11,Sankhuwasabha,0.1
1996,12,Sankhuwasabha,0.0
1997,1,Sankhuwasabha,5.29
1997,2,Sankhuwasabha,0.86
1997,3,Sankhuwasabha,9.48
1997,4,Sankhuwasabha,47.02
1997,5,Sankhuwasabha,27.47
1997,6,Sankhuwasabha,73.7
1997,7,Sankhuwasabha,214.66
1997,8,Sankhuwasabha,100.46
1997,9,Sankhuwasabha,70.27
1997,10,Sankhuwasabha,3.08
1997,11,Sankhuwasabha,1.64
1997,12,Sankhuwasabha,18.16
1998,1,Sankhuwasabha,0.18
1998,2,Sankhuwasabha,1.73
1998,3,Sankhuwasabha,28.33
1998,4,Sankhuwasabha,43.39
1998,5,Sankhuwasabha,30.98
1998,6,Sankhuwasabha,66.52
1998,7,Sankhuwasabha,179.21
1998,8,Sankhuwasabha,163.37
1998,9,Sankhuwasabha,76.29
1998,10,Sankhuwasabha,55.24
1998,11,Sankhuwasabha,1.83
1998,12,Sankhuwasabha,0.03
1999,1,Sankhuwasabha,0.3
1999,2,Sankhuwasabha,9.5
1999,3,Sankhuwasabha,1.72
1999,4,Sankhuwasabha,7.94
1999,5,Sankhuwasabha,65.62
1999,6,Sankhuwasabha,68.63
1999,7,Sankhuwasabha,123.83
1999,8,Sankhuwasabha,161.4
1999,9,Sankhuwasabha,58.13
1999,10,Sankhuwasabha,53.52
1999,11,Sankhuwasabha,0.07
1999,12,Sankhuwasabha,0.23
2000,1,Sankhuwasabha,0.25
2000,2,Sankhuwasabha,3.79
2000,3,Sankhuwasabha,3.24
2000,4,Sankhuwasabha,48.67
2000,5,Sankhuwasabha,39.54
2000,6,Sankhuwasabha,103.74
2000,7,Sankhuwasabha,98.58
2000,8,Sankhuwasabha,140.85
2000,9,Sankhuwasabha,105.73
2000,10,Sankhuwasabha,5.59
2000,11,Sankhuwasabha,1.6
2000,12,Sankhuwasabha,0.08
2001,1,Sankhuwasabha,0.2
2001,2,Sankhuwasabha,1.67
2001,3,Sankhuwasabha,4.78
2001,4,Sankhuwasabha,27.84
2001,5,Sankhuwasabha,41.11
2001,6,Sankhuwasabha,96.37
2001,7,Sankhuwasabha,141.71
2001,8,Sankhuwasabha,114.08
2001,9,Sankhuwasabha,108.91
2001,10,Sankhuwasabha,66.3
2001,11,Sankhuwasabha,1.8
2001,12,Sankhuwasabha,0.0
2002,1,Sankhuwasabha,8.41
2002,2,Sankhuwasabha,4.63
2002,3,Sankhuwasabha,22.28
2002,4,Sankhuwasabha,30.54
2002,5,Sankhuwasabha,70.36
2002,6,Sankhuwasabha,63.5
2002,7,Sankhuwasabha,182.53
2002,8,Sankhuwasabha,109.65
2002,9,Sankhuwasabha,51.43
2002,10,Sankhuwasabha,15.59
2002,11,Sankhuwasabha,0.35
2002,12,Sankhuwasabha,4.77
2003,1,Sankhuwasabha,3.07
2003,2,Sankhuwasabha,27.6
2003,3,Sankhuwasabha,7.58
2003,4,Sankhuwasabha,10.3
2003,5,Sankhuwasabha,33.51
2003,6,Sankhuwasabha,116.38
2003,7,Sankhuwasabha,231.51
2003,8,Sankhuwasabha,76.83
2003,9,Sankhuwasabha,73.17
2003,10,Sankhuwasabha,78.69
2003,11,Sankhuwasabha,2.15
2003,12,Sankhuwasabha,18.0
2004,1,Sankhuwasabha,10.84
2004,2,Sankhuwasabha,0.22
2004,3,Sankhuwasabha,6.91
2004,4,Sankhuwasabha,42.45
2004,5,Sankhuwasabha,82.91
2004,6,Sankhuwasabha,128.14
2004,7,Sankhuwasabha,416.58
2004,8,Sankhuwasabha,162.94
2004,9,Sankhuwasabha,93.21
2004,10,Sankhuwasabha,37.88
2004,11,Sankhuwasabha,6.75
2004,12,Sankhuwasabha,0.02
2005,1,Sankhuwasabha,13.94
2005,2,Sankhuwasabha,5.55
2005,3,Sankhuwasabha,21.94
2005,4,Sankhuwasabha,54.7
2005,5,Sankhuwasabha,60.72
2005,6,Sankhuwasabha,98.04
2005,7,Sankhuwasabha,238.59
2005,8,Sankhuwasabha,296.48
2005,9,Sankhuwasabha,86.48
2005,10,Sankhuwasabha,71.54
2005,11,Sankhuwasabha,0.0
2005,12,Sankhuwasabha,0.0
2006,1,Sankhuwasabha,0.0
2006,2,Sankhuwasabha,0.02
2006,3,Sankhuwasabha,15.2
2006,4,Sankhuwasabha,25.2
2006,5,Sankhuwasabha,59.18
2006,6,Sankhuwasabha,172.55
2006,7,Sankhuwasabha,217.16
2006,8,Sankhuwasabha,97.23
2006,9,Sankhuwasabha,264.98
2006,10,Sankhuwasabha,14.01
2006,11,Sankhuwasabha,6.77
2006,12,Sankhuwasabha,4.56
2007,1,Sankhuwasabha,0.62
2007,2,Sankhuwasabha,28.29
2007,3,Sankhuwasabha,11.05
2007,4,Sankhuwasabha,25.12
2007,5,Sankhuwasabha,131.45
2007,6,Sankhuwasabha,132.91
2007,7,Sankhuwasabha,335.74
2007,8,Sankhuwasabha,166.35
2007,9,Sankhuwasabha,169.43
2007,10,Sankhuwasabha,22.04
2007,11,Sankhuwasabha,1.26
2007,12,Sankhuwasabha,0.01
2008,1,Sankhuwasabha,19.82
2008,2,Sankhuwasabha,0.45
2008,3,Sankhuwasabha,26.38
2008,4,Sankhuwasabha,31.37
2008,5,Sankhuwasabha,59.24
2008,6,Sankhuwasabha,220.84
2008,7,Sankhuwasabha,195.14
2008,8,Sankhuwasabha,257.32
2008,9,Sankhuwasabha,75.63
2008,10,Sankhuwasabha,46.92
2008,11,Sankhuwasabha,2.0
2008,12,Sankhuwasabha,0.01
2009,1,Sankhuwasabha,0.6
2009,2,Sankhuwasabha,0.38
2009,3,Sankhuwasabha,6.85
2009,4,Sankhuwasabha,23.19
2009,5,Sankhuwasabha,132.14
2009,6,Sankhuwasabha,69.85
2009,7,Sankhuwasabha,195.92
2009,8,Sankhuwasabha,247.68
2009,9,Sankhuwasabha,54.65
2009,10,Sankhuwasabha,95.31
2009,11,Sankhuwasabha,2.7
2009,12,Sankhuwasabha,0.95
